image_path,label_name,pred_name,y_true,y_pred,correct,pred_confidence
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022686_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9993906021118164
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025578_2026_04_22_tray.jpg,tray,tray,6,6,1,0.9999997615814209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019659_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9994845390319824
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019385_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9989603757858276
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018871_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999529123306274
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019366_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.999991774559021
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021691_2026_04_09_quartz.jpg,quartz,nephe,4,3,0,0.8965098857879639
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019173_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999810457229614
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021415_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.8648021221160889
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024785_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999996423721313
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018662_2026_04_02_monazite-bra_150\018753_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999967813491821
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\023951_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999514818191528
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\018985_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.999884843826294
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024447_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9940211176872253
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018212_2026_04_02_monazite-bra_150\018250_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999836683273315
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018212_2026_04_02_monazite-bra_150\018257_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999600648880005
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023784_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9999867677688599
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019564_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9995684027671814
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023827_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9995187520980835
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022078_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999129772186279
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\023938_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9997883439064026
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021212_2026_04_08_quartz_150\021255_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9974938631057739
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024450_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999957084655762
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021812_2026_04_10_quartz_150\021887_2026_04_10_quartz.jpg,quartz,quartz,4,4,1,0.9998955726623535
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023910_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9996589422225952
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024508_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999970197677612
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023462_2026_04_14_nephe_150\023478_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9983168840408325
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019413_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999741315841675
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024701_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999996423721313
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023877_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.999967098236084
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022854_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.993126630783081
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\019032_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999116659164429
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024212_2026_04_15_garnet_150\024232_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9641603827476501
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018662_2026_04_02_monazite-bra_150\018772_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.999996542930603
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022005_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9998356103897095
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025668_2026_04_22_tray.jpg,tray,tray,6,6,1,0.9999978542327881
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019113_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999880790710449
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018930_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999886751174927
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023773_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9976535439491272
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021492_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.5427204966545105
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024212_2026_04_15_garnet_150\024314_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.999869704246521
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019209_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999902248382568
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023406_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9999197721481323
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021062_2026_04_08_quartz_150\021204_2026_04_08_quartz.jpg,quartz,feldspar,4,0,0,0.9752166867256165
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018662_2026_04_02_monazite-bra_150\018796_2026_04_02_monazite-bra.jpg,monazite-bra,rutile,2,5,0,0.5688198208808899
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024398_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999669790267944
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025606_2026_04_22_tray.jpg,tray,tray,6,6,1,0.9999991655349731
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019281_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999946355819702
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024212_2026_04_15_garnet_150\024258_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999359846115112
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022045_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999951124191284
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018212_2026_04_02_monazite-bra_150\018303_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999967813491821
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025001_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999997615814209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020608_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9954290390014648
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019270_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9997652173042297
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019134_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999898672103882
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\023955_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.999660849571228
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021502_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9969332218170166
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020565_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9995552897453308
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021712_2026_04_09_quartz.jpg,quartz,nephe,4,3,0,0.7812049984931946
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020583_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9998496770858765
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019783_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9996009469032288
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018847_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999737739562988
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025099_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999991655349731
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024212_2026_04_15_garnet_150\024287_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.999987006187439
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022464_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999747276306152
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025076_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999935626983643
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023326_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.693963348865509
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023393_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.99544757604599
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\024018_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999868869781494
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021812_2026_04_10_quartz_150\021833_2026_04_10_quartz.jpg,quartz,quartz,4,4,1,0.9998390674591064
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018212_2026_04_02_monazite-bra_150\018293_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999969005584717
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023839_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9998729228973389
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023416_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9997455477714539
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023155_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9817009568214417
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018212_2026_04_02_monazite-bra_150\018240_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999864101409912
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024062_2026_04_15_garnet_150\024180_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9885876178741455
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021761_2026_04_09_quartz.jpg,quartz,quartz,4,4,1,0.9988201260566711
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019358_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9998705387115479
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019602_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999465942382812
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021812_2026_04_10_quartz_150\021840_2026_04_10_quartz.jpg,quartz,quartz,4,4,1,0.9453951120376587
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018860_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999650716781616
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022426_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9984049201011658
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\024007_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9993637204170227
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022716_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999986886978149
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021212_2026_04_08_quartz_150\021283_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9998428821563721
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024709_2026_04_21_tray.jpg,tray,tray,6,6,1,1.0
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021799_2026_04_09_quartz.jpg,quartz,quartz,4,4,1,0.9988102912902832
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019384_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999421834945679
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025058_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999984502792358
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\023968_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999086856842041
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019600_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999446868896484
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023822_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9995417594909668
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\019001_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999990463256836
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019310_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9996693134307861
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\018966_2026_04_02_monazite-bra.jpg,monazite-bra,rutile,2,5,0,0.6089920401573181
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022512_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9981914162635803
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023462_2026_04_14_nephe_150\023555_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.998573899269104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024512_2026_04_16_garnet_150\024645_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9997374415397644
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020407_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9387385249137878
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022500_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9997630715370178
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023462_2026_04_14_nephe_150\023522_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9934048056602478
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020417_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999001026153564
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024212_2026_04_15_garnet_150\024262_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999830722808838
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025223_2026_04_21_tray.jpg,tray,tray,6,6,1,0.999987006187439
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019545_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.998992383480072
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024062_2026_04_15_garnet_150\024169_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9949613809585571
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018908_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999642372131348
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025196_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999971389770508
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018212_2026_04_02_monazite-bra_150\018244_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999898672103882
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020471_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999855756759644
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020333_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9997679591178894
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022084_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999816417694092
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019504_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9994269609451294
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023462_2026_04_14_nephe_150\023524_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.999991774559021
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021812_2026_04_10_quartz_150\021954_2026_04_10_quartz.jpg,quartz,quartz,4,4,1,0.999962568283081
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018212_2026_04_02_monazite-bra_150\018335_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999918937683105
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\024045_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9997835755348206
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018662_2026_04_02_monazite-bra_150\018800_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999933242797852
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\017762_2026_04_01_rutile_150\017780_2026_04_01_rutile.jpg,rutile,rutile,5,5,1,0.9999152421951294
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020313_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9997288584709167
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022759_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999606609344482
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024212_2026_04_15_garnet_150\024272_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999939203262329
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021062_2026_04_08_quartz_150\021144_2026_04_08_quartz.jpg,quartz,feldspar,4,0,0,0.9990794658660889
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021727_2026_04_09_quartz.jpg,quartz,quartz,4,4,1,0.9792234897613525
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021676_2026_04_09_quartz.jpg,quartz,quartz,4,4,1,0.9999712705612183
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023612_2026_04_15_nephe_150\023649_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9996821880340576
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\019083_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999912977218628
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022842_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.999784529209137
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023401_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9903982877731323
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025161_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999997615814209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022862_2026_04_14_zircon_150\022876_2026_04_14_zircon.jpg,zircon,zircon,7,7,1,0.9999805688858032
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025204_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999992847442627
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021812_2026_04_10_quartz_150\021933_2026_04_10_quartz.jpg,quartz,quartz,4,4,1,0.6214107871055603
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018662_2026_04_02_monazite-bra_150\018806_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999957084655762
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024512_2026_04_16_garnet_150\024661_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999988079071045
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023612_2026_04_15_nephe_150\023701_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9943699240684509
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023342_2026_04_14_nephe.jpg,nephe,quartz,3,4,0,0.9563848972320557
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019468_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9994874000549316
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022435_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999961853027344
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\017762_2026_04_01_rutile_150\017840_2026_04_01_rutile.jpg,rutile,quartz,5,4,0,0.7459041476249695
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019405_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9731016159057617
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021812_2026_04_10_quartz_150\021847_2026_04_10_quartz.jpg,quartz,quartz,4,4,1,0.9693218469619751
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020762_2026_04_08_feldspar_150\020786_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999175071716309
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021062_2026_04_08_quartz_150\021148_2026_04_08_quartz.jpg,quartz,feldspar,4,0,0,0.5542109608650208
